"id","temp_humidity","temp_pressure","pressure","humidity","pitch","roll","yaw","compass_x","compass_y","compass_z","acc_x","acc_y","acc_z","gyro_x","gyro_y","gyro_z","capture_time","capture_timestamp","status","comment"
"202","36.7192","36.7167","1013.11","37.1529","146.441","253.971","302.744","-7.01824","-23.2245","-17.3895","-0.245568","0.958631","-0.184387","-1.67457","0.537747","0.230437","2015-12-08 14:53:56","1449557636888","Synced","Normal Walk"
"203","36.7552","36.7042","1013.12","37.1013","135.908","267.209","297.933","-5.77362","-20.6797","-15.2429","-0.482934","1.08664","-0.103883","-0.929623","0.43054","0.612228","2015-12-08 14:53:57","1449557637094","Synced","Normal Walk"
"204","36.7552","36.7083","1013.13","37.1597","62.6543","322.091","277.154","-4.40894","-20.3799","-15.1193","-0.196599","1.30945","0.0175462","2.97472","-0.292724","-0.747253","2015-12-08 14:53:57","1449557637298","Synced","Normal Walk"
"205","36.6112","36.7062","1013.12","35.8467","138.272","254.451","293.277","-5.13797","-24.5418","-18.9326","-0.165963","0.782858","-0.067729","2.35164","-0.584107","-0.699605","2015-12-08 14:53:57","1449557637503","Synced","Normal Walk"
"206","36.7552","36.7021","1013.11","37.885","126.684","322.211","327.331","-7.37165","-26.3329","-22.9495","-0.294054","0.476164","0.625813","-0.960472","-0.761563","0.133004","2015-12-08 14:53:57","1449557637711","Synced","Normal Walk"
"207","36.6652","36.7146","1013.12","37.6237","143.194","262.201","332.826","-7.93595","-26.6328","-22.7581","-0.570258","1.30509","0.0277814","-1.44061","1.1758","-0.224658","2015-12-08 14:53:57","1449557637919","Synced","Normal Walk"
"208","36.7372","36.7062","1013.11","38.0534","141.646","258.022","295.103","-7.23765","-23.4754","-17.4263","-0.275962","0.892686","-0.176433","-2.04964","0.767127","0.167212","2015-12-08 14:53:58","1449557638123","Synced","Normal Walk"
"209","36.6652","36.7021","1013.1","37.2319","133.746","266.555","292.979","-5.50126","-20.6439","-14.9216","-0.397782","1.11283","-0.0739958","-1.21337","0.516672","0.72707","2015-12-08 14:53:58","1449557638324","Synced","Normal Walk"
"210","36.6832","36.7","1013.1","37.665","160.318","229.579","297.016","-5.34601","-22.8734","-15.2873","-0.868172","0.971966","-0.411436","2.158","0.598223","-0.80498","2015-12-08 14:53:58","1449557638578","Synced","Normal Walk"
"211","36.7552","36.7062","1013.11","37.3591","144.204","249.197","292.742","-6.99456","-26.3281","-20.2867","-0.297914","0.395429","-0.0636315","2.20931","-1.13938","-0.274443","2015-12-08 14:53:58","1449557638778","Synced","Normal Walk"
"212","36.6472","38.8771","1013.1","37.5137","116.656","328.244","317.846","-8.36999","-26.729","-22.9968","-0.553372","1.65275","0.949687","0.691308","-0.956429","0.111318","2015-12-08 14:53:58","1449557638991","Synced","Normal Walk"
"213","36.7372","36.7062","1013.09","38.1565","186.974","191.877","286.409","-8.39518","-25.8637","-22.2031","0.134993","0.622844","-0.270434","-2.1425","0.556379","-0.119894","2015-12-08 14:53:59","1449557639199","Synced","Normal Walk"
"214","36.7012","36.7","1013.07","37.9812","140.393","249.944","283.312","-6.78094","-22.7197","-17.7674","-0.155832","1.03646","-0.0580879","-1.36914","0.597612","0.367576","2015-12-08 14:53:59","1449557639403","Synced","Normal Walk"
"215","36.7012","36.6979","1013.08","36.9123","193.276","185.333","274.775","-5.65732","-20.9309","-15.5876","-0.0817756","1.22799","-0.0537494","-0.238124","0.0282856","0.156828","2015-12-08 14:53:59","1449557639603","Synced","Normal Walk"
"216","36.6652","36.7021","1013.08","37.091","156.823","234.93","315.637","-5.58303","-22.7647","-17.8563","-1.01604","1.011","-0.152812","1.94511","0.610135","-0.432963","2015-12-08 14:53:59","1449557639809","Synced","Normal Walk"
"217","36.6652","36.7062","1013.08","36.2317","143.07","248.136","292.985","-7.10657","-24.6323","-21.5401","-0.2598","0.428887","-0.0585699","1.7591","-1.45031","-0.439988","2015-12-08 14:54:00","1449557640016","Synced","Normal Walk"
"218","36.6832","36.6979","1013.08","37.4519","99.4035","335.682","310.708","-8.53446","-25.1005","-23.3821","-0.305874","1.6256","0.832225","0.405423","-1.04378","-0.272305","2015-12-08 14:54:00","1449557640224","Synced","Normal Walk"
"219","36.7372","36.6937","1013.1","38.3971","192.497","183.097","307.279","-8.30989","-24.1819","-21.6054","-0.0622363","0.962753","-0.193546","-2.46259","0.610135","-0.295213","2015-12-08 14:54:00","1449557640429","Synced","Normal Walk"
"220","36.7012","36.6979","1013.1","37.7372","137.128","256.708","286.392","-7.27397","-20.9531","-17.5249","-0.276204","0.89511","-0.0465185","-1.21062","0.274159","0.471423","2015-12-08 14:54:00","1449557640636","Synced","Normal Walk"
"221","36.7192","36.6958","1013.11","37.4347","215.986","162.547","273.72","-5.99223","-18.8065","-15.671","0.0733234","1.21077","0.026563","-0.161155","0.0456953","0.20814","2015-12-08 14:54:00","1449557640841","Synced","Normal Walk"
"222","36.6832","36.6854","1013.11","38.4968","143.58","259.972","311.34","-6.68852","-21.5173","-17.2237","-0.788326","1.24981","-0.0619443","1.36601","0.961688","-0.949449","2015-12-08 14:54:01","1449557641066","Synced","Normal Walk"
"223","36.7552","36.6917","1013.12","37.1082","140.027","265.656","309.697","-8.00005","-23.6364","-19.4117","-0.406466","0.238082","0.088462","1.0676","-0.887707","-0.0685815","2015-12-08 14:54:01","1449557641270","Synced","Normal Walk"
"224","36.6652","36.7","1013.11","39.9266","76.8487","331.907","291.535","-9.35657","-23.56","-20.6524","-0.639731","1.6079","0.746687","1.29515","-0.92894","-0.256728","2015-12-08 14:54:01","1449557641479","Synced","Normal Walk"
"225","36.6292","36.6917","1013.11","37.555","155.035","236.432","281.212","-9.06605","-21.7897","-17.969","-0.379931","1.12859","-0.084119","-1.72894","-0.0331063","0.142472","2015-12-08 14:54:01","1449557641695","Synced","Normal Walk"
"226","36.6292","39.5938","1013.11","37.8025","157.089","234.762","283.139","-7.70351","-19.0933","-15.3094","-0.126161","0.825043","-0.105329","-1.27965","0.0951754","0.502577","2015-12-08 14:54:01","1449557641900","Synced","Normal Walk"
"227","36.7372","36.6833","1013.09","37.9468","126.121","265.413","274.702","-7.37343","-17.6126","-14.2021","-0.211555","1.32206","0.0355797","0.436271","-0.147949","0.157744","2015-12-08 14:54:02","1449557642107","Synced","Normal Walk"
"228","36.7732","36.6917","1013.09","37.8403","138.419","267.968","299.497","-7.48786","-20.6317","-15.4915","-0.636354","1.33636","-0.112319","1.96954","0.671221","-0.890195","2015-12-08 14:54:02","1449557642310","Synced","Normal Walk"
"229","36.7192","36.6917","1013.09","37.4244","128.14","301.115","320.028","-9.83611","-23.6285","-19.4438","-0.341335","0.667454","0.559528","0.183068","-0.682151","-0.104623","2015-12-08 14:54:02","1449557642560","Synced","Normal Walk"
"230","36.6652","36.6854","1013.1","38.1221","131.64","303.931","337.17","-10.8854","-24.2845","-21.4658","-0.936921","-0.00493671","0.169613","-2.38837","0.671221","-0.305597","2015-12-08 14:54:02","1449557642761","Synced","Normal Walk"
"231","36.6652","36.6833","1013.08","37.5344","143.902","258.394","296.36","-9.36067","-19.8974","-16.8796","-0.622363","0.69485","-0.0783343","-1.98337","0.642205","0.0459557","2015-12-08 14:54:02","1449557642967","Synced","Normal Walk"
"232","36.6652","36.6854","1013.08","37.7647","132.37","262.744","281.337","-7.75463","-16.356","-14.9176","-0.262936","0.858016","-0.0583289","-1.08631","0.529501","0.589931","2015-12-08 14:54:03","1449557643172","Synced","Normal Walk"
"233","36.6652","36.6937","1013.08","36.5135","110.051","293.395","289.763","-6.90664","-15.4877","-14.3958","-0.244362","1.40861","0.145","0.948482","0.313254","0.212416","2015-12-08 14:54:03","1449557643376","Synced","Normal Walk"
"234","36.7372","36.6875","1013.09","37.366","134.64","265.819","296.566","-6.39844","-18.738","-15.8435","-0.794116","1.10095","-0.100991","2.31193","0.204826","-0.562161","2015-12-08 14:54:03","1449557643576","Synced","Normal Walk"
"235","36.7192","36.6854","1013.09","37.2594","141.062","271.338","322.519","-7.71198","-22.1989","-17.6467","-0.377277","0.252629","0.275621","-0.446734","-1.02118","-0.365157","2015-12-08 14:54:03","1449557643781","Synced","Normal Walk"
"236","36.7012","36.6854","1013.08","37.5481","131.638","346.308","332.298","-9.40103","-22.2417","-19.0398","-0.336269","0.103524","0.426226","-0.34136","-0.0746452","0.243571","2015-12-08 14:54:03","1449557643987","Synced","Normal Walk"
"237","36.7012","36.6833","1013.08","37.3797","161.921","226.6","275.649","-8.6348","-18.8555","-17.0394","-0.436619","1.11525","-0.0848421","-1.6874","-0.106105","0.182484","2015-12-08 14:54:04","1449557644188","Synced","Normal Walk"
"238","36.6472","39.5875","1013.08","37.8162","146.062","245.077","283.416","-7.66655","-15.8477","-16.2531","-0.149078","0.888807","-0.0366363","-1.18985","0.0643267","0.47967","2015-12-08 14:54:04","1449557644401","Synced","Normal Walk"
"239","36.6292","36.6771","1013.07","37.3419","106.989","288.26","284.866","-7.28462","-14.8473","-16.5239","-0.219033","1.33757","0.146706","0.246292","0.289125","0.408504","2015-12-08 14:54:04","1449557644601","Synced","Normal Walk"
"240","36.6652","36.6813","1013.07","37.0979","135.156","268.758","308.969","-7.12165","-17.5952","-16.9536","-0.65324","1.37418","-0.000482057","1.67511","0.651674","-1.07254","2015-12-08 14:54:04","1449557644807","Synced","Normal Walk"
"241","36.6832","36.6729","1013.07","38.1462","135.768","269.25","308.178","-8.34584","-20.8218","-19.2198","-0.331444","0.336515","0.123554","0.639995","-1.33486","-0.209081","2015-12-08 14:54:05","1449557645014","Synced","Normal Walk"
"242","36.6832","36.6875","1013.06","37.5894","74.4168","337.156","296.844","-9.17928","-21.0147","-21.0482","-0.488241","0.599084","0.914594","0.804012","-0.497364","0.117732","2015-12-08 14:54:05","1449557645218","Synced","Normal Walk"
"243","36.6652","36.6729","1013.07","37.5378","145.391","239.402","272.646","-8.15199","-18.8926","-18.8055","-0.261489","1.39309","-0.0788163","-1.8224","-0.0786158","0.0196885","2015-12-08 14:54:05","1449557645423","Synced","Normal Walk"
"244","36.6832","36.6688","1013.07","37.2044","139.657","249.391","283.739","-6.97637","-15.703","-17.055","-0.157038","0.799102","-0.113283","-1.18069","0.00721076","0.490971","2015-12-08 14:54:05","1449557645624","Synced","Normal Walk"
"245","36.7012","36.6771","1013.07","37.2319","123.334","264.467","279.042","-6.53925","-14.5295","-16.3126","-0.274515","1.26217","0.118924","0.145805","0.166341","0.231353","2015-12-08 14:54:05","1449557645839","Synced","Normal Walk"
"246","36.7552","36.675","1013.07","38.0534","135.858","266.218","305.714","-6.16962","-18.2855","-16.5108","-0.712099","1.22169","-0.0848421","1.82599","0.80439","-0.853849","2015-12-08 14:54:06","1449557646043","Synced","Normal Walk"
"247","36.7372","36.675","1013.07","37.8093","134.953","280.84","320.098","-7.76543","-22.4676","-18.7709","-0.492825","0.313483","0.205924","0.519349","-0.990943","-0.449456","2015-12-08 14:54:06","1449557646243","Synced","Normal Walk"
"248","36.6652","36.6729","1013.07","37.6684","131.624","300.469","340.948","-9.2405","-22.962","-21.624","-1.35834","0.590841","0.32631","-0.956196","0.399081","0.229521","2015-12-08 14:54:06","1449557646492","Synced","Normal Walk"
"249","36.6832","36.6729","1013.07","37.366","137.352","274.641","319.86","-8.3109","-20.0833","-17.6","-0.50971","0.61557","-0.0896626","-2.23901","0.693518","0.233186","2015-12-08 14:54:06","1449557646707","Synced","Normal Walk"
"250","36.6292","37.4021","1013.07","37.6375","145.006","246.434","282.973","-7.07866","-17.3726","-15.5108","-0.368111","0.869896","-0.067729","-1.35143","0.16909","0.722794","2015-12-08 14:54:06","1449557646913","Synced","Normal Walk"
"251","36.6652","36.6708","1013.08","38.1462","115.485","280.584","282.525","-6.95059","-16.5448","-14.8944","-0.247498","1.45322","0.0638486","1.85623","0.207575","-0.00841128","2015-12-08 14:54:07","1449557647116","Synced","Normal Walk"
"252","36.6292","36.6708","1013.09","36.8504","139.26","261.187","299.226","-5.79061","-20.124","-15.6372","-0.414426","0.93172","-0.11015","1.85531","0.330664","-0.754889","2015-12-08 14:54:07","1449557647318","Synced","Normal Walk"
"253","36.7192","36.6688","1013.09","36.7748","131.987","307.045","330.746","-7.43479","-23.5038","-19.1312","-0.300567","0.467193","0.498116","-0.294018","-0.913058","-0.254285","2015-12-08 14:54:07","1449557647529","Synced","Normal Walk"
"254","36.5392","36.6646","1013.09","39.4145","136.139","297.007","352.855","-8.27967","-23.6411","-20.8047","-0.943434","0.273479","0.0628738","-1.73261","0.530722","0.185538","2015-12-08 14:54:07","1449557647730","Synced","Normal Walk"
"255","36.7372","36.6625","1013.09","37.6753","136.147","260.649","291.151","-7.20044","-20.4571","-17.3908","-0.490653","0.698972","-0.0626674","-2.18129","0.524003","0.0319058","2015-12-08 14:54:07","1449557647937","Synced","Normal Walk"
"256","36.7372","36.6688","1013.1","37.5722","140.994","248.162","282.835","-6.24242","-17.6026","-15.8636","-0.336751","0.848561","-0.105812","-1.41526","0.125413","0.618947","2015-12-08 14:54:08","1449557648141","Synced","Normal Walk"
"257","36.6292","36.6708","1013.09","37.1769","102.879","285.537","280.01","-5.40692","-16.4685","-15.8267","-0.183573","1.47116","0.096504","1.62166","-0.0153913","0.237462","2015-12-08 14:54:08","1449557648346","Synced","Normal Walk"
"258","36.6292","36.6562","1013.09","36.3417","135.989","257.279","294.619","-5.13754","-20.017","-17.3747","-0.47039","0.974875","-0.146304","2.11157","0.181613","-0.699911","2015-12-08 14:54:08","1449557648546","Synced","Normal Walk"
"259","36.6832","36.6562","1013.09","37.7028","132.693","283.939","326.175","-6.61532","-23.032","-20.6297","-0.35026","0.354698","0.421596","-0.347774","-0.929551","-0.390813","2015-12-08 14:54:08","1449557648751","Synced","Normal Walk"
"260","36.6112","36.6562","1013.07","37.2319","134.091","286.374","7.76335","-7.50733","-22.794","-21.9453","-1.30455","0.894383","0.174974","-2.16754","1.00292","0.635746","2015-12-08 14:54:08","1449557648957","Synced","Normal Walk"
"261","36.6832","36.6667","1013.06","37.9778","135.986","265.771","309.622","-7.04228","-19.8152","-19.0523","-0.445303","0.559323","-0.084601","-1.89601","0.872501","0.0319058","2015-12-08 14:54:09","1449557649158","Synced","Normal Walk"
"262","36.5932","38.1229","1013.07","37.4966","136.765","251.301","286.204","-5.59033","-17.5579","-16.9969","-0.517671","0.903111","-0.00313337","-1.36731","0.390834","0.656516","2015-12-08 14:54:09","1449557649364","Synced","Normal Walk"
"263","36.7372","36.6562","1013.07","37.3041","99.7785","289.711","280.659","-5.64886","-17.1594","-16.3489","-0.306598","1.41855","0.151092","2.56727","0.194136","-0.333697","2015-12-08 14:54:09","1449557649568","Synced","Normal Walk"
"264","36.7012","36.6604","1013.07","38.7511","141.415","251.706","296.322","-5.88324","-20.8695","-18.2416","-0.300326","0.726126","-0.11714","2.42097","-0.284477","-0.566437","2015-12-08 14:54:09","1449557649768","Synced","Normal Walk"
"265","36.6832","36.6583","1013.07","37.4966","128.87","304.392","334.156","-7.60403","-23.1047","-22.0189","-0.341093","0.489498","0.651402","-0.804701","-0.541957","0.0166342","2015-12-08 14:54:09","1449557649980","Synced","Normal Walk"
"266","36.6832","36.6667","1013.07","37.3144","133.604","277.457","358.008","-8.18497","-22.68","-23.119","-1.23652","1.64912","-0.0778522","-1.98092","1.1144","0.318707","2015-12-08 14:54:10","1449557650180","Synced","Normal Walk"
"267","36.6832","36.6583","1013.07","37.6237","155.105","232.332","288.202","-7.52421","-19.4219","-19.2263","-0.201665","1.08446","-0.0684521","-1.47849","0.349601","0.392011","2015-12-08 14:54:10","1449557650438","Synced","Normal Walk"
"268","36.6112","36.6542","1013.06","37.83","142.85","244.382","284.88","-6.85509","-17.4356","-18.5995","-0.100832","1.24035","0.0199831","-0.326699","0.250946","0.542589","2015-12-08 14:54:10","1449557650642","Synced","Normal Walk"
"269","36.7012","36.6604","1013.06","37.8575","149.857","244.623","319.607","-7.60509","-18.7773","-19.0627","-1.11784","0.940205","-0.266337","1.90601","0.916789","-0.702354","2015-12-08 14:54:10","1449557650851","Synced","Normal Walk"
"270","36.7192","36.6583","1013.07","37.5275","142.251","254.97","313.106","-7.98945","-20.5113","-21.1007","-0.349778","0.280752","-0.0807446","1.89563","-1.39534","-0.146467","2015-12-08 14:54:11","1449557651055","Synced","Normal Walk"
"271","36.6292","36.6521","1013.07","34.8019","78.4795","341.077","303.706","-9.4702","-20.9845","-22.232","-0.604512","1.93811","0.698191","1.33699","-0.911531","-0.495271","2015-12-08 14:54:11","1449557651269","Synced","Normal Walk"
"272","36.7192","36.6542","1013.08","38.5174","226.981","139.219","305.681","-9.16778","-19.2553","-19.9191","-0.265831","1.12252","0.00438654","-2.25795","0.268356","-0.173956","2015-12-08 14:54:11","1449557651496","Synced","Normal Walk"
"273","36.6832","36.6458","1013.08","33.7432","140.662","250.752","288.729","-7.63139","-15.8332","-17.8358","-0.266072","0.793768","-0.0438672","-1.20268","0.242088","0.477532","2015-12-08 14:54:11","1449557651711","Synced","Normal Walk"
"274","36.6112","36.6542","1013.08","37.5344","109.579","281.307","282.948","-6.50722","-14.5576","-16.6942","-0.481246","1.26484","0.141832","0.257899","0.248808","0.429274","2015-12-08 14:54:11","1449557651925","Synced","Normal Walk"
"275","36.7192","36.6479","1013.07","37.5653","133.637","268.439","302.633","-6.57896","-18.023","-16.5853","-0.76155","1.14095","-0.158597","2.12684","0.640067","-0.782072","2015-12-08 14:54:12","1449557652125","Synced","Normal Walk"
"276","36.6472","36.6562","1013.07","37.9056","131.602","281.629","316.295","-7.46461","-21.4656","-19.063","-0.448439","0.334818","0.266117","0.396871","-0.919777","-0.305597","2015-12-08 14:54:12","1449557652330","Synced","Normal Walk"
"277","36.5752","36.6458","1013.07","37.1632","95.0771","333.643","307.289","-8.75829","-22.0815","-20.9668","-0.383308","0.231778","0.763746","0.419167","-0.695284","0.305573","2015-12-08 14:54:12","1449557652537","Synced","Normal Walk"
"278","36.6292","36.6437","1013.08","37.5309","129.676","259.001","275.967","-8.16797","-20.0238","-18.1723","-0.470149","0.902141","0.0604368","-1.83645","-0.00134135","0.0551187","2015-12-08 14:54:12","1449557652749","Synced","Normal Walk"
"279","36.6472","36.6417","1013.1","37.5206","141.626","248.084","284.962","-6.87668","-16.9898","-17.0054","-0.180196","0.89705","-0.0708624","-1.28393","0.263774","0.455846","2015-12-08 14:54:12","1449557652955","Synced","Normal Walk"
"280","36.6832","36.6479","1013.11","36.9088","106.652","284.414","281.657","-6.25638","-15.8584","-16.2573","-0.254493","1.39891","0.0292436","0.697416","0.0499713","0.129339","2015-12-08 14:54:13","1449557653162","Synced","Normal Walk"
"281","36.6292","36.6479","1013.11","37.5619","137.042","264.075","299.54","-6.64444","-19.7961","-16.6051","-0.621639","1.05512","-0.11473","2.05262","0.57501","-0.647376","2015-12-08 14:54:13","1449557653368","Synced","Normal Walk"
"282","36.6292","36.6458","1013.12","36.9363","138.551","278.696","333.724","-8.6416","-23.4162","-19.6406","-0.329515","0.248507","0.194226","-0.310206","-1.17329","-0.439377","2015-12-08 14:54:13","1449557653568","Synced","Normal Walk"
"283","36.6832","36.65","1013.12","38.7649","133.913","327.13","345.736","-10.565","-23.8862","-21.96","-0.846703","0.0768554","0.0541007","-0.873424","0.87525","0.0193831","2015-12-08 14:54:13","1449557653773","Synced","Normal Walk"
"284","36.6472","36.6396","1013.1","37.0566","140.308","258.908","288.487","-9.59727","-20.8743","-17.7776","-0.573153","0.770493","-0.101955","-2.04323","0.337689","0.0502318","2015-12-08 14:54:13","1449557653973","Synced","Normal Walk"
"285","36.7192","36.6354","1013.09","36.0117","144.37","248.23","280.78","-7.62256","-17.6937","-15.2545","-0.240261","0.882018","-0.0776112","-1.26713","0.186805","0.490666","2015-12-08 14:54:14","1449557654177","Synced","Normal Walk"
"286","36.6652","36.6375","1013.07","36.1526","75.1923","319.545","277.925","-6.9711","-17.373","-14.2195","-0.0378725","1.45831","-0.0602571","3.29023","-0.28295","-0.426243","2015-12-08 14:54:14","1449557654426","Synced","Normal Walk"
"287","36.5752","36.6375","1013.06","37.8575","147.845","247.815","292.306","-6.99625","-22.1256","-16.5473","-0.215173","0.698002","-0.0865293","2.29972","-0.539208","-0.557274","2015-12-08 14:54:14","1449557654627","Synced","Normal Walk"
"288","36.6472","39.2021","1013.06","37.1632","124.243","313.898","320.364","-9.31874","-24.2343","-19.8842","-0.434207","0.652907","0.515663","-0.356937","-0.483619","0.231659","2015-12-08 14:54:14","1449557654833","Synced","Normal Walk"
"289","36.6472","36.6375","1013.07","36.8435","143.239","261.981","319.584","-10.0147","-24.7566","-21.9802","-0.975276","0.525623","-0.141484","-1.12632","0.950387","0.221885","2015-12-08 14:54:15","1449557655037","Synced","Normal Walk"
"290","36.7192","36.6333","1013.08","37.2594","146.311","263.752","324.952","-9.26666","-21.4441","-17.0503","-0.476421","0.82868","-0.162935","-2.12967","0.505371","0.0691686","2015-12-08 14:54:15","1449557655242","Synced","Normal Walk"
"291","36.5932","36.6396","1013.08","37.1975","142.993","262.093","296.612","-8.43446","-18.5213","-14.5286","-0.515017","0.876684","-0.0479647","-1.40488","0.482769","0.736539","2015-12-08 14:54:15","1449557655442","Synced","Normal Walk"
"292","36.6652","36.6417","1013.09","37.256","75.6022","319.901","276.63","-7.56301","-18.5209","-14.2353","-0.243397","1.31115","-0.033744","3.05444","-0.228889","-0.500158","2015-12-08 14:54:15","1449557655642","Synced","Normal Walk"
"293","36.5932","36.6312","1013.09","37.1907","149.476","244.61","289.595","-6.48998","-22.9024","-15.8859","-0.234954","0.774615","-0.118586","2.29147","-0.256072","-0.465949","2015-12-08 14:54:15","1449557655846","Synced","Normal Walk"
"294","36.6832","36.6271","1013.09","36.9776","119.645","328.855","316.139","-9.0793","-25.4647","-19.3734","-0.384755","0.734369","0.748393","-0.779656","-0.496448","-0.137609","2015-12-08 14:54:16","1449557656054","Synced","Normal Walk"
"295","36.6112","36.6312","1013.08","36.2111","141.389","273.098","325.537","-8.99815","-25.3678","-19.8225","-0.382102","1.72815","-0.179084","-1.5747","1.13304","-0.117451","2015-12-08 14:54:16","1449557656259","Synced","Normal Walk"
"296","36.5932","36.6375","1013.1","38.8095","149.56","253.921","304.136","-7.60247","-21.1637","-15.2964","-0.295984","0.840075","-0.172576","-1.83157","0.732919","0.151635","2015-12-08 14:54:16","1449557656465","Synced","Normal Walk"
"297","36.5932","36.6333","1013.11","37.1013","140.943","260.296","293.718","-6.16762","-17.7407","-13.1859","-0.224099","1.27017","-0.168479","-0.57807","0.47941","0.421027","2015-12-08 14:54:16","1449557656688","Synced","Normal Walk"
"298","36.6472","36.6312","1013.1","37.1769","166.24","220.457","284.696","-5.7485","-19.2341","-13.7678","-0.788326","0.894868","-0.536289","2.67173","0.202993","-0.542613","2015-12-08 14:54:16","1449557656902","Synced","Normal Walk"
"299","36.6472","36.6312","1013.11","37.1425","141.014","253.008","289.438","-5.88036","-23.4694","-16.8172","-0.308528","0.547685","-0.0433851","2.08408","-1.05569","-0.341027","2015-12-08 14:54:17","1449557657102","Synced","Normal Walk"
"300","36.6652","39.2","1013.12","37.799","118.593","339.163","317.75","-8.60014","-24.3022","-19.0507","-0.319866","1.58026","0.942863","0.608535","-1.07158","-0.410971","2015-12-08 14:54:17","1449557657316","Synced","Normal Walk"
"301","36.6112","36.6354","1013.12","37.0119","150.175","248.485","302.877","-8.67186","-23.5453","-19.0941","-0.112411","0.331181","-0.262721","-2.50596","0.806222","-0.284217","2015-12-08 14:54:17","1449557657516","Synced","Normal Walk"
"302","36.5932","36.6354","1013.1","36.737","160.097","232.722","291.312","-7.33677","-19.24","-15.1244","-0.192739","1.11089","-0.136904","-1.47116","0.569818","0.191342","2015-12-08 14:54:17","1449557657728","Synced","Normal Walk"
"303","36.4672","36.6354","1013.09","36.8951","153.026","234.526","283.282","-5.78571","-16.5221","-14.468","-0.0265348","1.37249","-0.18053","-0.547222","0.159622","0.530983","2015-12-08 14:54:17","1449557657929","Synced","Normal Walk"
"304","36.6472","36.6271","1013.08","37.1391","190.274","187.42","291.529","-5.45918","-18.1988","-13.7808","-0.573394","0.98627","-0.442287","2.64821","-0.184906","-0.629661","2015-12-08 14:54:18","1449557658140","Synced","Normal Walk"
"305","36.5932","36.6229","1013.08","36.8469","146.243","253.147","305.376","-6.37702","-23.2945","-17.756","-0.283923","0.335545","-0.0467595","0.917328","-1.04653","-0.0691924","2015-12-08 14:54:18","1449557658390","Synced","Normal Walk"
"306","36.6832","36.6188","1013.05","36.7438","61.7282","343.212","290.164","-7.6044","-23.719","-19.0398","-0.449163","0.836196","0.653839","1.34218","-0.676958","-0.324229","2015-12-08 14:54:18","1449557658591","Synced","Normal Walk"
"307","36.6652","39.5604","1013.05","37.0085","217.516","137.123","311.071","-6.19749","-22.5273","-17.0953","-0.209867","1.52886","-0.112319","-2.26039","-0.0389096","-0.186784","2015-12-08 14:54:18","1449557658804","Synced","Normal Walk"
"308","36.6292","36.6104","1013.06","37.5791","129.685","256.285","279.917","-4.68926","-17.9027","-14.8339","-0.164757","0.807587","-0.0768881","-1.21398","0.366094","0.415529","2015-12-08 14:54:19","1449557659004","Synced","Normal Walk"
"309","36.5392","36.625","1013.07","37.2491","181.642","191.84","271.65","-3.50271","-15.8478","-14.5547","-0.361598","1.20593","0.149874","0.0395144","0.0466116","0.326037","2015-12-08 14:54:19","1449557659216","Synced","Normal Walk"
"310","36.5032","36.625","1013.07","37.1391","139.407","258.9","308.779","-3.24939","-19.7778","-15.6798","-0.986373","1.41588","-0.0959294","1.78781","0.459556","-1.0142","2015-12-08 14:54:19","1449557659416","Synced","Normal Walk"
"311","36.6112","36.6208","1013.07","36.3383","158.736","225.395","309.561","-4.1915","-23.9355","-19.4926","-0.336028","0.233233","0.0251008","0.688864","-1.07097","-0.152881","2015-12-08 14:54:19","1449557659627","Synced","Normal Walk"
"312","36.5932","36.6125","1013.08","36.8263","86.4629","323.182","296.308","-5.75199","-24.4509","-20.881","-0.448921","0.321968","0.767158","1.4778","-1.08654","-0.241762","2015-12-08 14:54:19","1449557659829","Synced","Normal Walk"
"313","36.6292","36.6125","1013.08","37.256","213.916","144.188","302.6","-5.14761","-23.0369","-19.5955","-0.0463154","1.43455","-0.0882165","-2.20144","0.0792929","-0.312928","2015-12-08 14:54:20","1449557660042","Synced","Normal Walk"
"314","36.5932","36.6083","1013.07","36.9329","126.793","254.492","279.905","-3.82112","-19.2732","-16.8517","-0.101074","0.81971","-0.0749599","-1.15778","0.236591","0.331535","2015-12-08 14:54:20","1449557660247","Synced","Normal Walk"
"315","36.5932","36.6146","1013.06","37.3488","154.591","217.921","274.924","-2.96228","-17.7692","-16.2632","-0.274756","1.18435","0.08042","-0.164515","-0.111908","0.287247","2015-12-08 14:54:20","1449557660454","Synced","Normal Walk"
"316","36.6112","36.6208","1013.07","36.7576","142.946","250.595","312.416","-3.73045","-21.0067","-18.3369","-1.02039","1.39164","-0.0858062","1.9671","0.285154","-0.785737","2015-12-08 14:54:20","1449557660660","Synced","Normal Walk"
"317","36.6292","36.6229","1013.07","36.1973","153.549","231.145","304.631","-5.21642","-23.9735","-22.4433","-0.345194","0.250689","-0.017113","0.935959","-1.13419","-0.305903","2015-12-08 14:54:20","1449557660867","Synced","Normal Walk"
"318","36.5572","36.6146","1013.07","37.2319","55.3631","337.967","289.729","-6.21056","-23.8157","-23.1648","-0.23616","0.856077","0.69478","1.596","-0.461628","-0.420134","2015-12-08 14:54:21","1449557661067","Synced","Normal Walk"
"319","36.5752","36.9833","1013.07","35.0871","209.94","157.302","289.865","-6.11022","-22.6309","-21.8242","-0.200941","1.53347","-0.141966","-1.91403","-0.314104","-0.102485","2015-12-08 14:54:21","1449557661280","Synced","Normal Walk"
